,label
Ses03M_script03_2_F042,anger
Ses03M_script03_2_F043,anger
Ses03M_script03_2_F044,anger
Ses03M_script03_2_F045,anger
Ses03M_script03_2_M000,neutral
Ses03M_script03_2_M003,anger
Ses03M_script03_2_M004,anger
Ses03M_script03_2_M005,anger
Ses03M_script03_2_M006,anger
Ses03M_script03_2_M007,anger
Ses03M_script03_2_M008,anger
Ses03M_script03_2_M009,neutral
Ses03M_script03_2_M010,neutral
Ses03M_script03_2_M011,anger
Ses03M_script03_2_M012,anger
Ses03M_script03_2_M014,anger
Ses03M_script03_2_M019,neutral
Ses03M_script03_2_M020,neutral
Ses03M_script03_2_M021,neutral
Ses03M_script03_2_M029,anger
Ses03M_script03_2_M030,anger
Ses03M_script03_2_M031,anger
Ses03M_script03_2_M032,anger
Ses03M_script03_2_M033,anger
Ses03M_script03_2_M034,anger
Ses03M_script03_2_M038,anger
Ses03M_script03_2_M039,anger
Ses03M_script03_2_M040,anger
Ses03M_script03_2_M041,anger
Ses03M_script03_2_M042,anger
Ses03M_script03_2_M043,anger
Ses03M_script03_2_M044,anger
Ses03M_script03_2_M045,anger
Ses03M_script03_2_M046,anger
Ses04F_impro01_F004,anger
Ses04F_impro01_F008,anger
Ses04F_impro01_F009,anger
Ses04F_impro01_F010,anger
Ses04F_impro01_F012,anger
Ses04F_impro01_F014,anger
Ses04F_impro01_F016,anger
Ses04F_impro01_F019,anger
Ses04F_impro01_F021,anger
Ses04F_impro01_F022,anger
Ses04F_impro01_M005,anger
Ses04F_impro01_M008,anger
Ses04F_impro01_M011,anger
Ses04F_impro01_M014,anger
Ses04F_impro01_M021,anger
Ses04F_impro01_M023,anger
Ses04F_impro01_M024,anger
Ses04F_impro02_F000,sadness
Ses04F_impro02_F001,sadness
Ses04F_impro02_F002,sadness
Ses04F_impro02_F003,sadness
Ses04F_impro02_F005,sadness
Ses04F_impro02_F006,sadness
Ses04F_impro02_F007,sadness
Ses04F_impro02_F009,sadness
Ses04F_impro02_F011,sadness
Ses04F_impro02_F012,anger
Ses04F_impro02_F017,anger
Ses04F_impro02_F018,anger
Ses04F_impro02_F022,anger
Ses04F_impro02_F023,sadness
Ses04F_impro02_F024,sadness
Ses04F_impro02_M000,sadness
Ses04F_impro02_M001,sadness
Ses04F_impro02_M004,sadness
Ses04F_impro02_M012,sadness
Ses04F_impro02_M018,anger
Ses04F_impro02_M020,anger
Ses04F_impro02_M021,anger
Ses04F_impro02_M024,sadness
Ses04F_impro02_M025,sadness
Ses04F_impro02_M026,sadness
Ses04F_impro03_F000,happiness
Ses04F_impro03_F001,happiness
Ses04F_impro03_F002,happiness
Ses04F_impro03_F003,happiness
Ses04F_impro03_F004,happiness
Ses04F_impro03_F005,happiness
Ses04F_impro03_F006,happiness
Ses04F_impro03_F007,happiness
Ses04F_impro03_F009,happiness
Ses04F_impro03_F010,happiness
Ses04F_impro03_F011,happiness
Ses04F_impro03_F012,happiness
Ses04F_impro03_F013,happiness
Ses04F_impro03_F014,happiness
Ses04F_impro03_F015,happiness
Ses04F_impro03_F016,happiness
Ses04F_impro03_F017,happiness
Ses04F_impro03_F018,happiness
Ses04F_impro03_F034,happiness
Ses04F_impro03_F036,happiness
Ses04F_impro03_F038,happiness
Ses04F_impro03_F040,happiness
Ses04F_impro03_F041,happiness
Ses04F_impro03_F042,happiness
Ses04F_impro03_F043,happiness
Ses04F_impro03_F044,happiness
Ses04F_impro03_F045,happiness
Ses04F_impro03_F047,happiness
Ses04F_impro03_F048,happiness
Ses04F_impro03_F050,happiness
Ses04F_impro03_F051,happiness
Ses04F_impro03_F052,happiness
Ses04F_impro03_M000,neutral
Ses04F_impro03_M001,neutral
Ses04F_impro03_M003,happiness
Ses04F_impro03_M004,happiness
Ses04F_impro03_M005,happiness
Ses04F_impro03_M014,happiness
Ses04F_impro03_M018,neutral
Ses04F_impro03_M019,neutral
Ses04F_impro03_M020,neutral
Ses04F_impro03_M021,neutral
Ses04F_impro03_M027,neutral
Ses04F_impro03_M028,neutral
Ses04F_impro03_M029,neutral
Ses04F_impro03_M030,neutral
Ses04F_impro03_M031,neutral
Ses04F_impro03_M032,neutral
Ses04F_impro03_M033,neutral
Ses04F_impro03_M034,neutral
Ses04F_impro03_M035,neutral
Ses04F_impro03_M036,happiness
Ses04F_impro03_M037,happiness
Ses04F_impro03_M038,happiness
Ses04F_impro03_M039,happiness
Ses04F_impro03_M040,happiness
Ses04F_impro03_M041,happiness
Ses04F_impro03_M042,happiness
Ses04F_impro03_M043,happiness
Ses04F_impro03_M047,neutral
Ses04F_impro04_F000,neutral
Ses04F_impro04_F005,anger
Ses04F_impro04_F006,anger
Ses04F_impro04_F008,anger
Ses04F_impro04_F011,anger
Ses04F_impro04_F013,anger
Ses04F_impro04_F014,anger
Ses04F_impro04_F015,anger
Ses04F_impro04_F016,anger
Ses04F_impro04_F017,anger
Ses04F_impro04_F018,anger
Ses04F_impro04_F025,anger
Ses04F_impro04_F030,anger
Ses04F_impro04_F031,anger
Ses04F_impro04_M001,neutral
Ses04F_impro04_M002,neutral
Ses04F_impro04_M003,neutral
Ses04F_impro04_M004,neutral
Ses04F_impro04_M005,neutral
Ses04F_impro04_M006,neutral
Ses04F_impro04_M007,neutral
Ses04F_impro04_M008,neutral
Ses04F_impro04_M009,neutral
Ses04F_impro04_M013,neutral
Ses04F_impro04_M014,neutral
Ses04F_impro04_M015,neutral
Ses04F_impro04_M016,neutral
Ses04F_impro04_M017,neutral
Ses04F_impro04_M018,neutral
Ses04F_impro04_M019,neutral
Ses04F_impro04_M020,neutral
Ses04F_impro04_M021,neutral
Ses04F_impro04_M022,neutral
Ses04F_impro04_M023,neutral
Ses04F_impro04_M026,neutral
Ses04F_impro04_M028,neutral
Ses04F_impro04_M030,neutral
Ses04F_impro04_M031,neutral
Ses04F_impro04_M033,neutral
Ses04F_impro05_F004,anger
Ses04F_impro05_F005,anger
Ses04F_impro05_F006,anger
Ses04F_impro05_F008,anger
Ses04F_impro05_F009,anger
Ses04F_impro05_F010,anger
Ses04F_impro05_F011,anger
Ses04F_impro05_F012,anger
Ses04F_impro05_F013,anger
Ses04F_impro05_F014,anger
Ses04F_impro05_F015,anger
Ses04F_impro05_F016,anger
Ses04F_impro05_F017,anger
Ses04F_impro05_F018,anger
Ses04F_impro05_F019,anger
Ses04F_impro06_F000,sadness
Ses04F_impro06_F001,sadness
Ses04F_impro06_F002,sadness
Ses04F_impro06_F003,sadness
Ses04F_impro06_F004,sadness
Ses04F_impro06_F005,sadness
Ses04F_impro06_F006,sadness
Ses04F_impro06_F007,sadness
Ses04F_impro06_F008,happiness
Ses04F_impro06_F009,happiness
Ses04F_impro06_F010,sadness
Ses04F_impro06_M000,sadness
Ses04F_impro06_M001,sadness
Ses04F_impro06_M002,sadness
Ses04F_impro06_M003,sadness
Ses04F_impro06_M004,neutral
Ses04F_impro06_M005,sadness
Ses04F_impro06_M006,neutral
Ses04F_impro06_M007,neutral
Ses04F_impro06_M008,sadness
Ses04F_impro06_M009,sadness
Ses04F_impro06_M010,sadness
Ses04F_impro06_M011,sadness
Ses04F_impro06_M012,neutral
Ses04F_impro06_M013,sadness
Ses04F_impro06_M014,sadness
Ses04F_impro07_F000,happiness
Ses04F_impro07_F001,happiness
Ses04F_impro07_F002,happiness
Ses04F_impro07_F003,happiness
Ses04F_impro07_F004,happiness
Ses04F_impro07_F005,happiness
Ses04F_impro07_F006,happiness
Ses04F_impro07_F007,happiness
Ses04F_impro07_F008,happiness
Ses04F_impro07_F009,happiness
Ses04F_impro07_F010,happiness
Ses04F_impro07_F011,happiness
Ses04F_impro07_F012,happiness
Ses04F_impro07_F013,happiness
Ses04F_impro07_F014,happiness
Ses04F_impro07_F015,happiness
Ses04F_impro07_F016,happiness
Ses04F_impro07_F017,happiness
Ses04F_impro07_F018,happiness
Ses04F_impro07_F021,happiness
Ses04F_impro07_F022,happiness
Ses04F_impro07_F024,happiness
Ses04F_impro07_F027,happiness
Ses04F_impro07_F028,happiness
Ses04F_impro07_F029,happiness
Ses04F_impro07_F030,happiness
Ses04F_impro07_F031,happiness
Ses04F_impro07_F032,happiness
Ses04F_impro07_F033,happiness
Ses04F_impro07_F035,happiness
Ses04F_impro07_F036,happiness
Ses04F_impro07_F038,happiness
Ses04F_impro07_F039,happiness
Ses04F_impro07_F040,happiness
Ses04F_impro07_F041,happiness
Ses04F_impro07_F042,happiness
Ses04F_impro07_F044,happiness
Ses04F_impro07_F047,happiness
Ses04F_impro07_F048,happiness
Ses04F_impro07_F049,happiness
Ses04F_impro07_F050,happiness
Ses04F_impro07_F051,happiness
Ses04F_impro07_F052,happiness
Ses04F_impro07_F058,happiness
Ses04F_impro07_F059,happiness
Ses04F_impro07_F060,happiness
Ses04F_impro07_F061,happiness
Ses04F_impro07_F062,happiness
Ses04F_impro07_F063,happiness
Ses04F_impro07_F064,happiness
Ses04F_impro07_F065,happiness
Ses04F_impro07_F066,happiness
Ses04F_impro07_F070,happiness
Ses04F_impro07_F074,happiness
Ses04F_impro07_F078,happiness
Ses04F_impro07_F079,happiness
Ses04F_impro07_M000,neutral
Ses04F_impro07_M001,happiness
Ses04F_impro07_M005,happiness
Ses04F_impro07_M006,happiness
Ses04F_impro07_M009,neutral
Ses04F_impro07_M013,neutral
Ses04F_impro07_M016,neutral
Ses04F_impro07_M017,neutral
Ses04F_impro07_M018,neutral
Ses04F_impro07_M019,neutral
Ses04F_impro07_M020,neutral
Ses04F_impro07_M021,neutral
Ses04F_impro07_M022,neutral
Ses04F_impro07_M023,neutral
Ses04F_impro07_M026,neutral
Ses04F_impro07_M028,happiness
Ses04F_impro07_M031,neutral
Ses04F_impro07_M032,neutral
Ses04F_impro07_M033,neutral
Ses04F_impro07_M034,happiness
Ses04F_impro07_M035,neutral
Ses04F_impro07_M036,happiness
Ses04F_impro07_M037,happiness
Ses04F_impro07_M038,happiness
Ses04F_impro07_M039,happiness
Ses04F_impro07_M040,happiness
Ses04F_impro07_M041,happiness
Ses04F_impro07_M042,happiness
Ses04F_impro07_M043,happiness
Ses04F_impro07_M044,neutral
Ses04F_impro07_M045,happiness
Ses04F_impro07_M046,happiness
Ses04F_impro07_M049,happiness
Ses04F_impro07_M050,happiness
Ses04F_impro07_M051,neutral
Ses04F_impro07_M057,neutral
Ses04F_impro07_M058,neutral
Ses04F_impro07_M059,neutral
Ses04F_impro07_M060,neutral
Ses04F_impro07_M061,neutral
Ses04F_impro07_M062,neutral
Ses04F_impro07_M063,neutral
Ses04F_impro07_M064,neutral
Ses04F_impro07_M066,neutral
Ses04F_impro07_M067,neutral
Ses04F_impro07_M070,happiness
Ses04F_impro07_M071,neutral
Ses04F_impro07_M072,neutral
Ses04F_impro07_M073,neutral
Ses04F_impro07_M076,neutral
Ses04F_impro07_M077,neutral
Ses04F_impro07_M079,neutral
Ses04F_impro07_M080,neutral
Ses04F_impro07_M082,neutral
Ses04F_impro08_F000,happiness
Ses04F_impro08_F001,neutral
Ses04F_impro08_F002,neutral
Ses04F_impro08_F004,neutral
Ses04F_impro08_F005,neutral
Ses04F_impro08_F006,neutral
Ses04F_impro08_F008,neutral
Ses04F_impro08_F009,neutral
Ses04F_impro08_F023,anger
Ses04F_impro08_M001,neutral
Ses04F_impro08_M012,neutral
Ses04F_impro08_M013,anger
Ses04F_impro08_M014,anger
Ses04F_impro08_M015,anger
Ses04F_impro08_M016,anger
Ses04F_impro08_M017,anger
Ses04F_impro08_M018,anger
Ses04F_impro08_M019,anger
Ses04F_impro08_M022,anger
Ses04F_impro08_M023,anger
Ses04F_impro08_M024,anger
Ses04F_script01_1_F004,sadness
Ses04F_script01_1_F011,anger
Ses04F_script01_1_F012,anger
Ses04F_script01_1_F013,anger
Ses04F_script01_1_F014,anger
Ses04F_script01_1_F015,anger
Ses04F_script01_1_F018,neutral
Ses04F_script01_1_F019,anger
Ses04F_script01_1_F022,anger
Ses04F_script01_1_F023,anger
Ses04F_script01_1_F024,anger
Ses04F_script01_1_F025,neutral
Ses04F_script01_1_F029,anger
Ses04F_script01_1_F030,anger
Ses04F_script01_1_F032,anger
Ses04F_script01_1_F035,anger
Ses04F_script01_1_F036,anger
Ses04F_script01_1_F037,anger
Ses04F_script01_1_F040,anger
Ses04F_script01_1_F041,anger
Ses04F_script01_1_F042,anger
Ses04F_script01_1_F044,anger
Ses04F_script01_1_M000,neutral
Ses04F_script01_1_M004,sadness
Ses04F_script01_1_M005,sadness
Ses04F_script01_1_M009,anger
Ses04F_script01_1_M010,anger
Ses04F_script01_1_M012,anger
Ses04F_script01_1_M013,anger
Ses04F_script01_1_M016,neutral
Ses04F_script01_1_M017,neutral
Ses04F_script01_1_M020,anger
Ses04F_script01_1_M021,anger
Ses04F_script01_1_M022,anger
Ses04F_script01_1_M025,anger
Ses04F_script01_1_M026,sadness
Ses04F_script01_1_M028,anger
Ses04F_script01_1_M029,anger
Ses04F_script01_1_M030,anger
Ses04F_script01_1_M032,sadness
Ses04F_script01_1_M034,anger
Ses04F_script01_1_M038,anger
Ses04F_script01_2_F000,anger
Ses04F_script01_2_F001,anger
Ses04F_script01_2_F005,anger
Ses04F_script01_2_F006,anger
Ses04F_script01_2_F007,anger
Ses04F_script01_2_F008,anger
Ses04F_script01_2_F009,anger
Ses04F_script01_2_F010,anger
Ses04F_script01_2_F016,anger
Ses04F_script01_2_M000,neutral
Ses04F_script01_2_M001,neutral
Ses04F_script01_2_M004,neutral
Ses04F_script01_2_M007,neutral
Ses04F_script01_2_M008,neutral
Ses04F_script01_2_M017,anger
Ses04F_script01_3_F009,happiness
Ses04F_script01_3_F010,happiness
Ses04F_script01_3_F012,happiness
Ses04F_script01_3_F013,happiness
Ses04F_script01_3_F014,happiness
Ses04F_script01_3_F015,happiness
Ses04F_script01_3_F023,neutral
Ses04F_script01_3_F024,sadness
Ses04F_script01_3_F030,happiness
Ses04F_script01_3_M004,anger
Ses04F_script01_3_M008,neutral
Ses04F_script01_3_M009,happiness
Ses04F_script01_3_M010,happiness
Ses04F_script01_3_M011,happiness
Ses04F_script01_3_M014,neutral
Ses04F_script01_3_M018,happiness
Ses04F_script01_3_M019,happiness
Ses04F_script01_3_M020,happiness
Ses04F_script01_3_M023,sadness
Ses04F_script01_3_M024,sadness
Ses04F_script01_3_M026,sadness
Ses04F_script01_3_M027,sadness
Ses04F_script01_3_M028,sadness
Ses04F_script01_3_M029,sadness
Ses04F_script01_3_M030,sadness
Ses04F_script01_3_M031,sadness
Ses04F_script01_3_M032,sadness
Ses04F_script01_3_M033,sadness
Ses04F_script01_3_M034,sadness
Ses04F_script01_3_M035,sadness
Ses04F_script01_3_M036,sadness
Ses04F_script01_3_M039,sadness
Ses04F_script01_3_M040,sadness
Ses04F_script01_3_M041,sadness
Ses04F_script01_3_M043,sadness
Ses04F_script01_3_M044,sadness
Ses04F_script01_3_M045,sadness
Ses04F_script01_3_M047,happiness
Ses04F_script02_1_F000,neutral
Ses04F_script02_1_F007,anger
Ses04F_script02_1_F008,anger
Ses04F_script02_1_F012,anger
Ses04F_script02_1_F013,anger
Ses04F_script02_1_F014,anger
Ses04F_script02_1_F016,anger
Ses04F_script02_1_F017,anger
Ses04F_script02_1_F019,anger
Ses04F_script02_1_F021,anger
Ses04F_script02_1_F022,anger
Ses04F_script02_1_M000,happiness
Ses04F_script02_1_M002,happiness
Ses04F_script02_1_M009,happiness
Ses04F_script02_1_M010,neutral
Ses04F_script02_1_M011,happiness
Ses04F_script02_1_M017,neutral
Ses04F_script02_1_M021,happiness
Ses04F_script02_1_M023,happiness
Ses04F_script02_1_M026,happiness
Ses04F_script02_1_M031,anger
Ses04F_script02_1_M032,happiness
Ses04F_script02_1_M033,happiness
Ses04F_script02_1_M034,happiness
Ses04F_script02_1_M035,happiness
Ses04F_script02_1_M036,happiness
Ses04F_script02_1_M037,happiness
Ses04F_script02_1_M038,happiness
Ses04F_script02_1_M039,happiness
Ses04F_script02_1_M040,happiness
Ses04F_script02_2_F002,anger
Ses04F_script02_2_F005,anger
Ses04F_script02_2_F006,anger
Ses04F_script02_2_F007,anger
Ses04F_script02_2_F008,neutral
Ses04F_script02_2_F009,anger
Ses04F_script02_2_F010,anger
Ses04F_script02_2_F011,anger
Ses04F_script02_2_F014,anger
Ses04F_script02_2_F019,sadness
Ses04F_script02_2_F020,sadness
Ses04F_script02_2_F021,sadness
Ses04F_script02_2_F022,sadness
Ses04F_script02_2_F023,sadness
Ses04F_script02_2_F024,sadness
Ses04F_script02_2_F025,neutral
Ses04F_script02_2_F026,sadness
Ses04F_script02_2_F031,anger
Ses04F_script02_2_F033,anger
Ses04F_script02_2_F034,anger
Ses04F_script02_2_F037,sadness
Ses04F_script02_2_F041,sadness
Ses04F_script02_2_F043,happiness
Ses04F_script02_2_F044,happiness
Ses04F_script02_2_F045,happiness
Ses04F_script02_2_F046,happiness
Ses04F_script02_2_M000,neutral
Ses04F_script02_2_M019,neutral
Ses04F_script02_2_M020,neutral
Ses04F_script02_2_M021,happiness
Ses04F_script02_2_M023,neutral
Ses04F_script02_2_M040,sadness
Ses04F_script02_2_M041,sadness
Ses04F_script02_2_M043,neutral
Ses04F_script02_2_M044,neutral
Ses04F_script02_2_M046,happiness
Ses04F_script02_2_M047,neutral
Ses04F_script03_1_F005,happiness
Ses04F_script03_1_F006,happiness
Ses04F_script03_1_F007,happiness
Ses04F_script03_1_F009,happiness
Ses04F_script03_1_F011,happiness
Ses04F_script03_1_F012,neutral
Ses04F_script03_1_F014,happiness
Ses04F_script03_1_F017,neutral
Ses04F_script03_1_F021,happiness
Ses04F_script03_1_F022,happiness
Ses04F_script03_1_F023,happiness
Ses04F_script03_1_F024,happiness
Ses04F_script03_1_F026,happiness
Ses04F_script03_1_F028,happiness
Ses04F_script03_1_F029,happiness
Ses04F_script03_1_F030,happiness
Ses04F_script03_1_M006,happiness
Ses04F_script03_1_M007,happiness
Ses04F_script03_1_M008,happiness
Ses04F_script03_1_M009,neutral
Ses04F_script03_1_M017,neutral
Ses04F_script03_1_M027,neutral
Ses04F_script03_1_M028,neutral
Ses04F_script03_1_M029,neutral
Ses04F_script03_1_M030,neutral
Ses04F_script03_1_M031,neutral
Ses04F_script03_2_F005,anger
Ses04F_script03_2_F012,anger
Ses04F_script03_2_F013,anger
Ses04F_script03_2_F014,anger
Ses04F_script03_2_F019,anger
Ses04F_script03_2_F020,anger
Ses04F_script03_2_F021,anger
Ses04F_script03_2_F022,anger
Ses04F_script03_2_F023,anger
Ses04F_script03_2_F024,anger
Ses04F_script03_2_F025,anger
Ses04F_script03_2_F026,anger
Ses04F_script03_2_F027,anger
Ses04F_script03_2_F028,anger
Ses04F_script03_2_F029,anger
Ses04F_script03_2_F030,anger
Ses04F_script03_2_F031,anger
Ses04F_script03_2_F034,anger
Ses04F_script03_2_F035,anger
Ses04F_script03_2_F036,anger
Ses04F_script03_2_F037,anger
Ses04F_script03_2_F038,anger
Ses04F_script03_2_F039,anger
Ses04F_script03_2_F040,anger
Ses04F_script03_2_F041,anger
Ses04F_script03_2_F042,anger
Ses04F_script03_2_F043,anger
Ses04F_script03_2_F044,anger
Ses04F_script03_2_M000,neutral
Ses04F_script03_2_M001,anger
Ses04F_script03_2_M003,anger
Ses04F_script03_2_M005,anger
Ses04F_script03_2_M006,anger
Ses04F_script03_2_M007,anger
Ses04F_script03_2_M008,anger
Ses04F_script03_2_M010,neutral
Ses04F_script03_2_M014,anger
Ses04F_script03_2_M015,anger
Ses04F_script03_2_M016,anger
Ses04F_script03_2_M024,neutral
Ses04F_script03_2_M027,anger
Ses04F_script03_2_M031,anger
Ses04F_script03_2_M034,anger
Ses04F_script03_2_M035,anger
Ses04F_script03_2_M037,anger
Ses04F_script03_2_M039,anger
Ses04F_script03_2_M040,anger
Ses04F_script03_2_M041,anger
Ses04F_script03_2_M042,anger
Ses04F_script03_2_M043,anger
Ses04F_script03_2_M044,anger
Ses04F_script03_2_M045,anger
Ses04M_impro01_F000,neutral
Ses04M_impro01_F001,neutral
Ses04M_impro01_F002,neutral
Ses04M_impro01_F012,neutral
Ses04M_impro01_F018,anger
Ses04M_impro01_F019,anger
Ses04M_impro01_F021,anger
Ses04M_impro01_M000,neutral
Ses04M_impro01_M003,neutral
Ses04M_impro01_M018,anger
Ses04M_impro01_M024,anger
Ses04M_impro02_F009,sadness
Ses04M_impro02_F020,sadness
Ses04M_impro02_F021,anger
Ses04M_impro02_M000,sadness
Ses04M_impro02_M008,neutral
Ses04M_impro03_F002,happiness
Ses04M_impro03_F003,happiness
Ses04M_impro03_F004,happiness
Ses04M_impro03_F005,happiness
Ses04M_impro03_F006,happiness
Ses04M_impro03_F007,happiness
Ses04M_impro03_F008,happiness
Ses04M_impro03_F009,happiness
Ses04M_impro03_F010,happiness
Ses04M_impro03_F011,happiness
Ses04M_impro03_F012,happiness
Ses04M_impro03_F015,happiness
Ses04M_impro03_F016,happiness
Ses04M_impro03_F017,happiness
Ses04M_impro03_F019,happiness
Ses04M_impro03_F024,happiness
Ses04M_impro03_F025,happiness
Ses04M_impro03_M002,happiness
Ses04M_impro03_M005,happiness
Ses04M_impro03_M006,happiness
Ses04M_impro03_M007,happiness
Ses04M_impro03_M008,happiness
Ses04M_impro03_M009,happiness
Ses04M_impro03_M011,happiness
Ses04M_impro03_M015,happiness
Ses04M_impro03_M017,happiness
Ses04M_impro03_M019,happiness
Ses04M_impro03_M020,happiness
Ses04M_impro03_M021,happiness
Ses04M_impro03_M022,happiness
Ses04M_impro03_M023,happiness
Ses04M_impro03_M024,happiness
Ses04M_impro03_M025,happiness
Ses04M_impro03_M026,happiness
Ses04M_impro03_M028,happiness
Ses04M_impro03_M029,happiness
Ses04M_impro03_M030,happiness
Ses04M_impro03_M031,neutral
Ses04M_impro04_F000,neutral
Ses04M_impro04_F001,neutral
Ses04M_impro04_F002,neutral
Ses04M_impro04_F003,neutral
Ses04M_impro04_F004,neutral
Ses04M_impro04_F005,neutral
Ses04M_impro04_F006,neutral
Ses04M_impro04_F007,neutral
Ses04M_impro04_F008,neutral
Ses04M_impro04_F009,neutral
Ses04M_impro04_F011,neutral
Ses04M_impro04_F012,neutral
Ses04M_impro04_F013,neutral
Ses04M_impro04_F015,neutral
Ses04M_impro04_F016,neutral
Ses04M_impro04_F017,neutral
Ses04M_impro04_M004,neutral
Ses04M_impro04_M020,neutral
Ses04M_impro04_M021,neutral
Ses04M_impro04_M022,neutral
Ses04M_impro05_F000,neutral
Ses04M_impro05_F001,neutral
Ses04M_impro05_F002,neutral
Ses04M_impro05_F003,neutral
Ses04M_impro05_F006,neutral
Ses04M_impro05_F007,neutral
Ses04M_impro05_F008,neutral
Ses04M_impro05_F009,neutral
Ses04M_impro05_F010,neutral
Ses04M_impro05_F013,neutral
Ses04M_impro05_F017,neutral
Ses04M_impro05_F019,neutral
Ses04M_impro05_F020,neutral
Ses04M_impro05_F036,neutral
Ses04M_impro05_F037,neutral
Ses04M_impro05_M008,anger
Ses04M_impro05_M009,anger
Ses04M_impro05_M010,anger
Ses04M_impro05_M011,anger
Ses04M_impro05_M014,anger
Ses04M_impro05_M015,anger
Ses04M_impro05_M016,anger
Ses04M_impro05_M017,anger
Ses04M_impro05_M018,anger
Ses04M_impro05_M022,anger
Ses04M_impro05_M026,anger
Ses04M_impro05_M038,anger
Ses04M_impro05_M039,anger
Ses04M_impro05_M044,anger
Ses04M_impro05_M045,anger
Ses04M_impro06_F000,sadness
Ses04M_impro06_F001,sadness
Ses04M_impro06_F002,sadness
Ses04M_impro06_F003,sadness
Ses04M_impro06_F004,sadness
Ses04M_impro06_F005,sadness
Ses04M_impro06_F006,sadness
Ses04M_impro06_F007,sadness
Ses04M_impro06_F008,sadness
Ses04M_impro06_F009,sadness
Ses04M_impro06_F010,sadness
Ses04M_impro06_F011,sadness
Ses04M_impro06_F012,sadness
Ses04M_impro06_F014,sadness
Ses04M_impro06_F015,sadness
Ses04M_impro06_F016,sadness
Ses04M_impro06_F017,sadness
Ses04M_impro06_F018,sadness
Ses04M_impro06_F019,sadness
Ses04M_impro06_M000,sadness
Ses04M_impro06_M001,sadness
Ses04M_impro06_M002,sadness
Ses04M_impro06_M003,sadness
Ses04M_impro06_M004,sadness
Ses04M_impro06_M005,sadness
Ses04M_impro06_M006,sadness
Ses04M_impro06_M007,sadness
Ses04M_impro06_M008,sadness
Ses04M_impro06_M009,sadness
Ses04M_impro06_M010,sadness
Ses04M_impro06_M011,sadness
Ses04M_impro06_M012,sadness
Ses04M_impro06_M013,sadness
Ses04M_impro06_M014,sadness
Ses04M_impro06_M015,sadness
Ses04M_impro06_M016,sadness
Ses04M_impro06_M017,sadness
Ses04M_impro06_M018,sadness
Ses04M_impro06_M019,sadness
Ses04M_impro06_M020,sadness
Ses04M_impro07_F002,happiness
Ses04M_impro07_F003,happiness
Ses04M_impro07_F004,happiness
Ses04M_impro07_F006,happiness
Ses04M_impro07_F007,happiness
Ses04M_impro07_F008,happiness
Ses04M_impro07_F009,happiness
Ses04M_impro07_F010,happiness
Ses04M_impro07_F011,happiness
Ses04M_impro07_F012,happiness
Ses04M_impro07_F013,happiness
Ses04M_impro07_F014,happiness
Ses04M_impro07_F015,happiness
Ses04M_impro07_F016,happiness
Ses04M_impro07_F017,happiness
Ses04M_impro07_F018,happiness
Ses04M_impro07_F022,happiness
Ses04M_impro07_F023,neutral
Ses04M_impro07_F026,neutral
Ses04M_impro07_F027,happiness
Ses04M_impro07_F036,neutral
Ses04M_impro07_F037,neutral
Ses04M_impro07_M000,happiness
Ses04M_impro07_M001,happiness
Ses04M_impro07_M002,happiness
Ses04M_impro07_M003,happiness
Ses04M_impro07_M004,happiness
Ses04M_impro07_M007,happiness
Ses04M_impro07_M008,happiness
Ses04M_impro07_M009,happiness
Ses04M_impro07_M010,happiness
Ses04M_impro07_M011,happiness
Ses04M_impro07_M012,happiness
Ses04M_impro07_M013,happiness
Ses04M_impro07_M014,happiness
Ses04M_impro07_M015,happiness
Ses04M_impro07_M020,happiness
Ses04M_impro07_M021,happiness
Ses04M_impro07_M025,neutral
Ses04M_impro07_M026,neutral
Ses04M_impro07_M029,neutral
Ses04M_impro07_M030,neutral
Ses04M_impro07_M032,neutral
Ses04M_impro07_M035,neutral
Ses04M_impro07_M036,neutral
Ses04M_impro07_M037,neutral
Ses04M_impro07_M040,neutral
Ses04M_impro07_M041,neutral
Ses04M_impro07_M042,neutral
Ses04M_impro07_M043,neutral
Ses04M_impro08_F020,neutral
Ses04M_impro08_F022,happiness
Ses04M_impro08_F023,happiness
Ses04M_impro08_F024,happiness
Ses04M_impro08_F027,neutral
Ses04M_impro08_F028,neutral
Ses04M_impro08_F030,neutral
Ses04M_impro08_M001,neutral
Ses04M_impro08_M004,neutral
Ses04M_impro08_M005,neutral
Ses04M_impro08_M006,neutral
Ses04M_impro08_M008,neutral
Ses04M_impro08_M010,neutral
Ses04M_impro08_M011,neutral
Ses04M_impro08_M012,neutral
Ses04M_impro08_M013,neutral
Ses04M_impro08_M017,neutral
Ses04M_impro08_M019,neutral
Ses04M_impro08_M020,neutral
Ses04M_impro08_M021,neutral
Ses04M_impro08_M022,neutral
Ses04M_impro08_M023,neutral
Ses04M_impro08_M024,neutral
Ses04M_impro08_M025,neutral
Ses04M_impro08_M026,neutral
Ses04M_impro08_M027,neutral
Ses04M_impro08_M028,neutral
Ses04M_script01_1_F000,neutral
Ses04M_script01_1_F007,sadness
Ses04M_script01_1_F011,anger
Ses04M_script01_1_F012,anger
Ses04M_script01_1_F013,anger
Ses04M_script01_1_F015,neutral
Ses04M_script01_1_F017,neutral
Ses04M_script01_1_F018,anger
Ses04M_script01_1_F019,neutral
Ses04M_script01_1_F021,anger
Ses04M_script01_1_F022,anger
Ses04M_script01_1_F027,neutral
